Source,Target,Type,Id,Label,timeset,Weight
12009,38411,Undirected,85328,,,1
8534,39372,Undirected,81376,,,1
12574,28815,Undirected,86013,,,1
11737,28815,Undirected,85048,,,1
11039,28815,Undirected,84244,,,1
10904,28815,Undirected,84059,,,1
10724,28815,Undirected,83842,,,1
7485,22373,Undirected,80242,,,1
2254,31190,Undirected,70407,,,1
2254,22373,Undirected,70406,,,1
12098,35670,Undirected,85442,,,1
11951,35670,Undirected,85255,,,1
11780,32419,Undirected,85093,,,1
11780,27862,Undirected,85092,,,1
11039,27862,Undirected,84243,,,1
10308,27862,Undirected,83418,,,1
9385,26465,Undirected,82415,,,1
7505,27862,Undirected,80258,,,1
13020,32149,Undirected,86573,,,1
12098,32149,Undirected,85441,,,1
11951,32149,Undirected,85253,,,1
8534,38857,Undirected,81375,,,1
8534,33065,Undirected,81374,,,1
8534,27870,Undirected,81373,,,1
8534,27311,Undirected,81372,,,1
16608,24393,Undirected,91430,,,1
15742,25576,Undirected,90152,,,1
16287,37095,Undirected,90962,,,1
16148,37095,Undirected,90740,,,1
15742,37095,Undirected,90153,,,1
16148,24393,Undirected,90737,,,1
16287,25979,Undirected,90959,,,1
16148,25979,Undirected,90738,,,1
14639,37095,Undirected,88729,,,1
14639,32348,Undirected,88728,,,1
14639,25979,Undirected,88727,,,1
16287,31471,Undirected,90960,,,1
17162,32348,Undirected,92270,,,1
16287,32348,Undirected,90961,,,1
16148,32348,Undirected,90739,,,1
10061,38614,Undirected,83162,,,1
12669,31879,Undirected,86138,,,1
10061,32013,Undirected,83161,,,1
9690,32013,Undirected,82794,,,1
9688,32013,Undirected,82786,,,1
8434,32013,Undirected,81264,,,1
8313,32013,Undirected,81130,,,1
8097,32013,Undirected,80882,,,1
16608,33408,Undirected,91432,,,1
15733,33408,Undirected,90145,,,1
8313,39511,Undirected,81134,,,1
8313,36603,Undirected,81132,,,1
8313,35970,Undirected,81131,,,1
8062,26776,Undirected,80858,,,1
16608,38231,Undirected,91433,,,1
9688,35970,Undirected,82787,,,1
12669,39511,Undirected,86139,,,1
10062,39511,Undirected,83164,,,1
9688,39511,Undirected,82790,,,1
9332,39511,Undirected,82364,,,1
8768,31879,Undirected,81643,,,1
8097,38639,Undirected,80883,,,1
8396,33408,Undirected,81218,,,1
16608,38639,Undirected,91434,,,1
15023,38639,Undirected,89264,,,1
13778,38639,Undirected,87535,,,1
9688,38639,Undirected,82789,,,1
8313,38639,Undirected,81133,,,1
7604,32013,Undirected,80366,,,1
13778,39573,Undirected,87536,,,1
9690,35289,Undirected,82795,,,1
10061,26776,Undirected,83160,,,1
8434,26776,Undirected,81263,,,1
10061,39426,Undirected,83163,,,1
16608,39573,Undirected,91435,,,1
15023,39573,Undirected,89265,,,1
15023,30456,Undirected,89263,,,1
9688,36603,Undirected,82788,,,1
8434,38614,Undirected,81265,,,1
13805,24506,Undirected,87578,,,1
11436,37636,Undirected,84695,,,1
11436,33077,Undirected,84694,,,1
11436,31845,Undirected,84692,,,1
11436,29146,Undirected,84691,,,1
14922,30895,Undirected,89127,,,1
13805,30895,Undirected,87580,,,1
10352,30895,Undirected,83465,,,1
13805,24330,Undirected,87577,,,1
10352,24843,Undirected,83464,,,1
12448,30692,Undirected,85875,,,1
12448,26044,Undirected,85874,,,1
12448,23611,Undirected,85872,,,1
14304,27724,Undirected,88225,,,1
13212,32929,Undirected,86795,,,1
14416,35056,Undirected,88374,,,1
12448,35056,Undirected,85876,,,1
10405,36870,Undirected,83517,,,1
10405,32929,Undirected,83516,,,1
10943,36870,Undirected,84122,,,1
10943,31377,Undirected,84121,,,1
10943,29275,Undirected,84120,,,1
11594,33111,Undirected,84862,,,1
10352,33111,Undirected,83467,,,1
9027,33111,Undirected,82001,,,1
13782,37938,Undirected,87541,,,1
13782,30290,Undirected,87539,,,1
13782,25039,Undirected,87538,,,1
14518,34728,Undirected,88563,,,1
14324,34728,Undirected,88254,,,1
13805,34728,Undirected,87588,,,1
8619,34728,Undirected,81481,,,1
14697,25571,Undirected,88841,,,1
14416,25571,Undirected,88373,,,1
12448,25571,Undirected,85873,,,1
11012,25571,Undirected,84212,,,1
14518,32309,Undirected,88560,,,1
14518,31320,Undirected,88558,,,1
14518,26297,Undirected,88556,,,1
14518,25031,Undirected,88554,,,1
14518,24230,Undirected,88552,,,1
14324,24230,Undirected,88250,,,1
11227,38659,Undirected,84448,,,1
11227,32566,Undirected,84447,,,1
11227,29283,Undirected,84445,,,1
13805,23964,Undirected,87575,,,1
14922,39214,Undirected,89133,,,1
13947,39214,Undirected,87779,,,1
13805,39214,Undirected,87598,,,1
12548,39214,Undirected,85987,,,1
11012,39214,Undirected,84219,,,1
9227,39214,Undirected,82247,,,1
9220,39214,Undirected,82225,,,1
8995,39214,Undirected,81926,,,1
9227,38048,Undirected,82245,,,1
9220,38048,Undirected,82223,,,1
6587,39214,Undirected,78980,,,1
11012,35056,Undirected,84216,,,1
11012,33999,Undirected,84215,,,1
11012,32262,Undirected,84214,,,1
11012,23964,Undirected,84210,,,1
11012,23939,Undirected,84209,,,1
14621,37706,Undirected,88708,,,1
14621,31081,Undirected,88706,,,1
14518,38659,Undirected,88565,,,1
13668,32440,Undirected,87388,,,1
16108,37378,Undirected,90679,,,1
14922,37378,Undirected,89131,,,1
13947,37378,Undirected,87776,,,1
13805,37378,Undirected,87595,,,1
12034,37378,Undirected,85360,,,1
11847,37378,Undirected,85157,,,1
14518,32566,Undirected,88561,,,1
14324,34000,Undirected,88253,,,1
13947,33373,Undirected,87768,,,1
9789,33373,Undirected,82874,,,1
7835,33373,Undirected,80619,,,1
9027,36671,Undirected,82002,,,1
9027,30895,Undirected,81999,,,1
9027,26878,Undirected,81998,,,1
9027,26258,Undirected,81997,,,1
9027,24843,Undirected,81996,,,1
14518,25768,Undirected,88555,,,1
14927,31759,Undirected,89151,,,1
14518,31759,Undirected,88559,,,1
14324,31759,Undirected,88252,,,1
13805,31759,Undirected,87581,,,1
12509,31759,Undirected,85946,,,1
11227,31759,Undirected,84446,,,1
11012,31759,Undirected,84213,,,1
10976,31759,Undirected,84155,,,1
10352,31759,Undirected,83466,,,1
9224,31759,Undirected,82233,,,1
9027,31759,Undirected,82000,,,1
8960,31759,Undirected,81874,,,1
8619,31759,Undirected,81478,,,1
8477,31759,Undirected,81304,,,1
8330,31759,Undirected,81152,,,1
8005,31759,Undirected,80780,,,1
17258,25038,Undirected,92426,,,1
16141,26044,Undirected,90725,,,1
16857,27238,Undirected,91802,,,1
14107,20857,Undirected,87981,,,1
10408,20857,Undirected,83519,,,1
17258,37688,Undirected,92427,,,1
14518,37688,Undirected,88564,,,1
14324,37688,Undirected,88255,,,1
10429,37688,Undirected,83553,,,1
13947,38760,Undirected,87778,,,1
10976,39782,Undirected,84164,,,1
10976,39588,Undirected,84163,,,1
10976,38689,Undirected,84162,,,1
10976,38189,Undirected,84161,,,1
10976,37922,Undirected,84160,,,1
10976,34981,Undirected,84159,,,1
10976,34975,Undirected,84158,,,1
10976,34081,Undirected,84157,,,1
10976,33209,Undirected,84156,,,1
10976,29466,Undirected,84154,,,1
10976,28799,Undirected,84153,,,1
10976,27744,Undirected,84152,,,1
9027,39438,Undirected,82003,,,1
8478,25571,Undirected,81305,,,1
5728,34035,Undirected,77868,,,1
14518,29283,Undirected,88557,,,1
16141,28784,Undirected,90726,,,1
6792,28784,Undirected,79310,,,1
14927,32666,Undirected,89152,,,1
13805,32666,Undirected,87584,,,1
13782,32666,Undirected,87540,,,1
12034,32666,Undirected,85357,,,1
11591,32666,Undirected,84850,,,1
11436,32666,Undirected,84693,,,1
11255,32666,Undirected,84475,,,1
13805,23992,Undirected,87576,,,1
11012,23992,Undirected,84211,,,1
14013,39510,Undirected,87850,,,1
13805,39510,Undirected,87599,,,1
10943,39510,Undirected,84123,,,1
8619,39510,Undirected,81487,,,1
8619,39438,Undirected,81486,,,1
8619,37688,Undirected,81485,,,1
8619,35715,Undirected,81483,,,1
8619,35386,Undirected,81482,,,1
8619,32921,Undirected,81479,,,1
8619,27724,Undirected,81477,,,1
8619,25768,Undirected,81476,,,1
8619,24506,Undirected,81475,,,1
8619,24330,Undirected,81474,,,1
8619,24329,Undirected,81473,,,1
8619,24230,Undirected,81472,,,1
8619,23992,Undirected,81471,,,1
14927,37938,Undirected,89153,,,1
14927,30290,Undirected,89150,,,1
16141,37412,Undirected,90727,,,1
14621,37412,Undirected,88707,,,1
13805,37412,Undirected,87596,,,1
12650,37412,Undirected,86110,,,1
12448,37412,Undirected,85877,,,1
12034,37412,Undirected,85361,,,1
11591,37412,Undirected,84857,,,1
11012,37412,Undirected,84217,,,1
8619,37412,Undirected,81484,,,1
8960,34273,Undirected,81875,,,1
8960,24266,Undirected,81873,,,1
13947,34865,Undirected,87772,,,1
8005,34273,Undirected,80781,,,1
8005,24266,Undirected,80779,,,1
17613,34000,Undirected,92962,,,1
6029,37412,Undirected,78242,,,1
6029,31759,Undirected,78241,,,1
6029,30911,Undirected,78240,,,1
