Source,Target,Type,Id,Label,timeset,Weight
3200,4185,Undirected,8979,,,1
969,4185,Undirected,2778,,,1
441,4185,Undirected,1387,,,1
274,4185,Undirected,857,,,1
3766,11823,Undirected,10734,,,1
3766,10564,Undirected,10733,,,1
3766,10310,Undirected,10732,,,1
3766,9654,Undirected,10731,,,1
3766,8977,Undirected,10730,,,1
3766,8384,Undirected,10729,,,1
3766,6085,Undirected,10728,,,1
3766,6076,Undirected,10727,,,1
3766,6068,Undirected,10726,,,1
3766,5905,Undirected,10725,,,1
3766,4978,Undirected,10724,,,1
3766,4450,Undirected,10723,,,1
3766,4185,Undirected,10722,,,1
3651,3766,Undirected,10399,,,1
1601,3766,Undirected,4554,,,1
4013,9487,Undirected,11442,,,1
2887,9487,Undirected,8029,,,1
2590,9487,Undirected,7092,,,1
2144,9487,Undirected,5928,,,1
1360,9487,Undirected,3928,,,1
345,9487,Undirected,1096,,,1
4824,5940,Undirected,13891,,,1
4349,5940,Undirected,12582,,,1
4283,5940,Undirected,12416,,,1
3765,5940,Undirected,10702,,,1
3389,5940,Undirected,9510,,,1
3170,5940,Undirected,8843,,,1
3078,5940,Undirected,8531,,,1
2633,5940,Undirected,7243,,,1
758,5940,Undirected,2215,,,1
3659,5722,Undirected,10434,,,1
3659,4190,Undirected,10433,,,1
1591,10055,Undirected,4516,,,1
4963,7092,Undirected,14168,,,1
4154,7092,Undirected,11956,,,1
4015,7092,Undirected,11464,,,1
3838,7092,Undirected,10961,,,1
3388,7092,Undirected,9481,,,1
3078,7092,Undirected,8536,,,1
2634,7092,Undirected,7297,,,1
2114,7092,Undirected,5812,,,1
1720,7092,Undirected,4818,,,1
1603,7092,Undirected,4564,,,1
971,7092,Undirected,2842,,,1
4190,8384,Undirected,12088,,,1
4980,9654,Undirected,14215,,,1
4978,9654,Undirected,14212,,,1
3651,9654,Undirected,10404,,,1
115,9654,Undirected,393,,,1
3230,12347,Undirected,9071,,,1
3230,12330,Undirected,9070,,,1
3230,11817,Undirected,9069,,,1
3230,11498,Undirected,9068,,,1
3230,11331,Undirected,9067,,,1
3230,10872,Undirected,9066,,,1
3230,9857,Undirected,9065,,,1
3230,9488,Undirected,9064,,,1
3230,9480,Undirected,9063,,,1
3230,9461,Undirected,9062,,,1
3230,9434,Undirected,9061,,,1
3230,8621,Undirected,9060,,,1
3230,7067,Undirected,9059,,,1
3230,7050,Undirected,9058,,,1
3230,7031,Undirected,9057,,,1
3230,6806,Undirected,9056,,,1
3230,4594,Undirected,9055,,,1
3230,4492,Undirected,9054,,,1
3230,4272,Undirected,9053,,,1
3230,4044,Undirected,9051,,,1
3230,3838,Undirected,9050,,,1
3230,3762,Undirected,9049,,,1
3230,3632,Undirected,9048,,,1
3230,3388,Undirected,9047,,,1
1132,3230,Undirected,3377,,,1
274,3230,Undirected,855,,,1
3389,10253,Undirected,9526,,,1
2633,10253,Undirected,7261,,,1
1043,10253,Undirected,3128,,,1
4699,9881,Undirected,13553,,,1
4349,9881,Undirected,12594,,,1
4262,9881,Undirected,12307,,,1
3765,9881,Undirected,10712,,,1
3393,9881,Undirected,9562,,,1
3389,9881,Undirected,9523,,,1
3148,9881,Undirected,8757,,,1
3114,9881,Undirected,8665,,,1
2887,9881,Undirected,8030,,,1
2677,9881,Undirected,7474,,,1
2633,9881,Undirected,7260,,,1
2590,9881,Undirected,7095,,,1
2114,9881,Undirected,5828,,,1
1360,9881,Undirected,3930,,,1
1019,9881,Undirected,3029,,,1
345,9881,Undirected,1097,,,1
4699,13036,Undirected,13558,,,1
3231,12330,Undirected,9097,,,1
3231,11986,Undirected,9096,,,1
3231,11817,Undirected,9095,,,1
3231,11498,Undirected,9094,,,1
3231,11118,Undirected,9093,,,1
3231,10872,Undirected,9092,,,1
3231,10451,Undirected,9091,,,1
3231,9857,Undirected,9090,,,1
3231,9760,Undirected,9089,,,1
3231,9461,Undirected,9088,,,1
3231,9434,Undirected,9087,,,1
3231,8467,Undirected,9085,,,1
3231,7143,Undirected,9084,,,1
3231,7092,Undirected,9083,,,1
3231,7031,Undirected,9082,,,1
3231,6806,Undirected,9081,,,1
3231,5940,Undirected,9080,,,1
3231,4594,Undirected,9079,,,1
3231,4584,Undirected,9078,,,1
3231,4492,Undirected,9077,,,1
3231,4272,Undirected,9076,,,1
3231,4044,Undirected,9075,,,1
3231,3765,Undirected,9074,,,1
3231,3632,Undirected,9073,,,1
3231,3388,Undirected,9072,,,1
2069,3231,Undirected,5678,,,1
4886,13203,Undirected,14045,,,1
4886,12178,Undirected,14043,,,1
4886,8388,Undirected,14039,,,1
4723,6068,Undirected,13611,,,1
45,11823,Undirected,123,,,1
45,9654,Undirected,122,,,1
45,9235,Undirected,121,,,1
45,8384,Undirected,120,,,1
45,6085,Undirected,119,,,1
45,5905,Undirected,118,,,1
45,4707,Undirected,117,,,1
45,4580,Undirected,116,,,1
45,4450,Undirected,115,,,1
45,4185,Undirected,114,,,1
45,3766,Undirected,113,,,1
45,3658,Undirected,112,,,1
45,2744,Undirected,111,,,1
3762,12347,Undirected,10688,,,1
